ItemNo,LocationCode,diff_cols,Bottles per Case_v1,Supply_Total_v1,Supply_Reserved_v1,Supply_Reserved_Sale_v1,Supply_Avail_v1,Supply_Alloc_v1,Supply_AllocReserved_v1,Supply_AllocReserved_Sale_v1,Supply_AllocAvail_v1,Supply_Open_v1,Supply_OpenReserved_v1,Supply_OpenReserved_Sale_v1,Supply_OpenAvail_v1,Stock_Total_v1,Stock_Reserved_v1,Stock_Reserved_Sale_v1,Stock_Avail_v1,Stock_Alloc_v1,Stock_AllocReserved_v1,Stock_AllocReserved_Sale_v1,Stock_AllocAvail_v1,Stock_Open_v1,Stock_OpenReserved_v1,Stock_OpenReserved_Sale_v1,Stock_OpenAvail_v1,Stock_TOout_Unshipped_Avail_v1,Stock_TOout_Unshipped_AllocAvail_v1,Stock_TOout_Unshipped_OpenAvail_v1,IT_Total_v1,IT_Reserved_v1,IT_Reserved_Sale_v1,IT_Avail_v1,IT_Alloc_v1,IT_AllocReserved_v1,IT_AllocReserved_Sale_v1,IT_AllocAvail_v1,IT_Open_v1,IT_OpenReserved_v1,IT_OpenReserved_Sale_v1,IT_OpenAvail_v1,IT_TOin_Unshipped_Total_v1,IT_TOin_Unshipped_Reserved_v1,IT_TOin_Unshipped_Avail_v1,IT_TOin_Unshipped_Alloc_v1,IT_TOin_Unshipped_AllocReserved_v1,IT_TOin_Unshipped_AllocAvail_v1,IT_TOin_Unshipped_Open_v1,IT_TOin_Unshipped_OpenReserved_v1,IT_TOin_Unshipped_OpenAvail_v1,PO_Total_v1,PO_Reserved_v1,PO_Reserved_Sale_v1,PO_Avail_v1,PO_Alloc_v1,PO_AllocReserved_v1,PO_AllocReserved_Sale_v1,PO_AllocAvail_v1,PO_Open_v1,PO_OpenReserved_v1,PO_OpenReserved_Sale_v1,PO_OpenAvail_v1,BlanketPO_Qty_v1,SO_Total_v1,SO_Reserved_v1,PO_Ret_Total_v1,PO_Ret_Reserved_v1,SO_NoSupply_v1,Bottles per Case_v2,Supply_Total_v2,Supply_Reserved_v2,Supply_Reserved_Sale_v2,Supply_Avail_v2,Supply_Alloc_v2,Supply_AllocReserved_v2,Supply_AllocReserved_Sale_v2,Supply_AllocAvail_v2,Supply_Open_v2,Supply_OpenReserved_v2,Supply_OpenReserved_Sale_v2,Supply_OpenAvail_v2,Stock_Total_v2,Stock_Reserved_v2,Stock_Reserved_Sale_v2,Stock_Avail_v2,Stock_Alloc_v2,Stock_AllocReserved_v2,Stock_AllocReserved_Sale_v2,Stock_AllocAvail_v2,Stock_Open_v2,Stock_OpenReserved_v2,Stock_OpenReserved_Sale_v2,Stock_OpenAvail_v2,Stock_TOout_Unshipped_Avail_v2,Stock_TOout_Unshipped_AllocAvail_v2,Stock_TOout_Unshipped_OpenAvail_v2,IT_Total_v2,IT_Reserved_v2,IT_Reserved_Sale_v2,IT_Avail_v2,IT_Alloc_v2,IT_AllocReserved_v2,IT_AllocReserved_Sale_v2,IT_AllocAvail_v2,IT_Open_v2,IT_OpenReserved_v2,IT_OpenReserved_Sale_v2,IT_OpenAvail_v2,IT_TOin_Unshipped_Total_v2,IT_TOin_Unshipped_Reserved_v2,IT_TOin_Unshipped_Avail_v2,IT_TOin_Unshipped_Alloc_v2,IT_TOin_Unshipped_AllocReserved_v2,IT_TOin_Unshipped_AllocAvail_v2,IT_TOin_Unshipped_Open_v2,IT_TOin_Unshipped_OpenReserved_v2,IT_TOin_Unshipped_OpenAvail_v2,PO_Total_v2,PO_Reserved_v2,PO_Reserved_Sale_v2,PO_Avail_v2,PO_Alloc_v2,PO_AllocReserved_v2,PO_AllocReserved_Sale_v2,PO_AllocAvail_v2,PO_Open_v2,PO_OpenReserved_v2,PO_OpenReserved_Sale_v2,PO_OpenAvail_v2,BlanketPO_Qty_v2,SO_Total_v2,SO_Reserved_v2,PO_Ret_Total_v2,PO_Ret_Reserved_v2,SO_NoSupply_v2
83488-17,MIAMI,"Supply_Total,Supply_Avail,Supply_Open,Supply_OpenAvail,PO_Total,PO_Avail,PO_Open,PO_OpenAvail",12.0,104.666666,0.0,0.0,104.666666,0.0,0.0,0.0,0.0,104.666666,0.0,0.0,104.666666,44.666666,0.0,0.0,44.666666,0.0,0.0,0.0,0.0,44.666666,0.0,0.0,44.666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,44.666666,0.0,0.0,44.666666,0.0,0.0,0.0,0.0,44.666666,0.0,0.0,44.666666,44.666666,0.0,0.0,44.666666,0.0,0.0,0.0,0.0,44.666666,0.0,0.0,44.666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83491-21,HANOVER,"Supply_Total,Supply_Reserved,Supply_Open,Supply_OpenReserved,Supply_OpenReserved_Sale,Stock_Total,Stock_Reserved,Stock_Avail,Stock_Open,Stock_OpenReserved,Stock_OpenReserved_Sale,Stock_OpenAvail,IT_Total,IT_Avail,IT_Open,IT_OpenAvail,SO_Total,SO_Reserved",12.0,1365.916666,4.166666,4.166666,1361.75,0.0,0.0,0.0,0.0,1365.916666,4.166666,4.166666,1361.75,365.916666,4.166666,4.166666,361.75,0.0,0.0,0.0,0.0,365.916666,4.166666,4.166666,361.75,0.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.166666,4.166666,0.0,0.0,0.0,12.0,1363.916666,2.166666,4.166666,1361.75,0.0,0.0,0.0,0.0,1363.916666,2.166666,2.166666,1361.75,1363.916666,2.166666,4.166666,1361.75,0.0,0.0,0.0,0.0,1363.916666,2.166666,2.166666,1361.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.166666,2.166666,0.0,0.0,0.0
83493-19,HANOVER,"Supply_Total,Supply_Avail,Supply_Alloc,Supply_Open,Supply_OpenAvail,Stock_Total,Stock_Avail,Stock_Alloc,Stock_AllocAvail,Stock_Open,Stock_OpenAvail",12.0,1125.25,2.0,2.0,1123.25,41.0,0.0,0.0,41.0,1084.25,2.0,2.0,1082.25,1125.25,2.0,2.0,1123.25,41.0,0.0,0.0,41.0,1084.25,2.0,2.0,1082.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2278.0,2.0,2.0,0.0,0.0,0.0,12.0,625.25,2.0,2.0,623.25,-41.0,0.0,0.0,41.0,584.25,2.0,2.0,582.25,625.25,2.0,2.0,992.25,410.0,0.0,0.0,410.0,584.25,2.0,2.0,582.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2278.0,2.0,2.0,0.0,0.0,0.0
83497-24,HANOVER,"Supply_Total,Supply_Avail,Supply_Alloc,Supply_AllocAvail,Stock_Total,Stock_Avail,Stock_Alloc,Stock_AllocAvail",12.0,157.5,0.0,0.0,157.5,56.0,0.0,0.0,56.0,101.5,0.0,0.0,101.5,157.5,0.0,0.0,157.5,56.0,0.0,0.0,56.0,101.5,0.0,0.0,101.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,12.0,150.25,0.0,0.0,150.25,-48.75,0.0,0.0,48.75,101.5,0.0,0.0,101.5,150.25,0.0,0.0,589.0,487.5,0.0,0.0,487.5,101.5,0.0,0.0,101.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0
83497A-24,HANOVER,"Stock_Total,Stock_Avail,Stock_Open,Stock_OpenAvail,IT_Total,IT_Avail,IT_Open,IT_OpenAvail",6.0,241.333333,3.0,3.0,238.333333,0.0,0.0,0.0,0.0,241.333333,3.0,3.0,238.333333,97.333333,3.0,3.0,94.333333,0.0,0.0,0.0,0.0,97.333333,3.0,3.0,94.333333,0.0,0.0,0.0,144.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,6.0,241.333333,3.0,3.0,238.333333,0.0,0.0,0.0,0.0,241.333333,3.0,3.0,238.333333,241.333333,3.0,3.0,238.333333,0.0,0.0,0.0,0.0,241.333333,3.0,3.0,238.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
83500-NV,HANOVER,"Supply_Total,Supply_Reserved,Supply_Open,Supply_OpenReserved,Supply_OpenReserved_Sale,Stock_Total,Stock_Reserved,Stock_Open,Stock_OpenReserved,Stock_OpenReserved_Sale,SO_Total,SO_Reserved",12.0,13.416666,13.0,13.0,0.416666,0.0,0.0,0.0,0.0,13.416666,13.0,13.0,0.416666,13.416666,13.0,13.0,0.416666,0.0,0.0,0.0,0.0,13.416666,13.0,13.0,0.416666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,12.0,12.416666,12.0,13.0,0.416666,0.0,0.0,0.0,0.0,12.416666,12.0,12.0,0.416666,12.416666,12.0,13.0,0.416666,0.0,0.0,0.0,0.0,12.416666,12.0,12.0,0.416666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0
83503-22,HANOVER,"Supply_Alloc,Stock_Avail,Stock_Alloc,Stock_AllocAvail",12.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,2.0,-2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83506-23,HANOVER,"Supply_Total,Supply_Avail,Supply_Open,Supply_OpenAvail,Stock_Total,Stock_Avail,Stock_Open,Stock_OpenAvail",12.0,38.416666,0.0,0.0,38.416666,0.0,0.0,0.0,0.0,38.416666,0.0,0.0,38.416666,38.416666,0.0,0.0,38.416666,0.0,0.0,0.0,0.0,38.416666,0.0,0.0,38.416666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,35.416666,0.0,0.0,35.416666,0.0,0.0,0.0,0.0,35.416666,0.0,0.0,35.416666,35.416666,0.0,0.0,35.416666,0.0,0.0,0.0,0.0,35.416666,0.0,0.0,35.416666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83508-22/6PK,MIAMI,"Supply_Total,Supply_Avail,Supply_Open,Supply_OpenAvail,Stock_Total,Stock_Avail,Stock_Open,Stock_OpenAvail",6.0,15.666666,0.0,0.0,15.666666,0.0,0.0,0.0,0.0,15.666666,0.0,0.0,15.666666,15.666666,0.0,0.0,15.666666,0.0,0.0,0.0,0.0,15.666666,0.0,0.0,15.666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.333333,0.0,0.0,15.333333,0.0,0.0,0.0,0.0,15.333333,0.0,0.0,15.333333,15.333333,0.0,0.0,15.333333,0.0,0.0,0.0,0.0,15.333333,0.0,0.0,15.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83511-21/6PK,HANOVER,"Supply_Alloc,Stock_Avail,Stock_Alloc,Stock_AllocAvail",6.0,22.166666,0.0,0.0,22.166666,10.0,0.0,0.0,10.0,12.166666,0.0,0.0,12.166666,22.166666,0.0,0.0,22.166666,10.0,0.0,0.0,10.0,12.166666,0.0,0.0,12.166666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,22.166666,0.0,0.0,22.166666,-10.0,0.0,0.0,10.0,12.166666,0.0,0.0,12.166666,22.166666,0.0,0.0,112.166666,100.0,0.0,0.0,100.0,12.166666,0.0,0.0,12.166666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83515-20,HANOVER,"Stock_Total,Stock_Avail,Stock_Open,Stock_OpenAvail,IT_Total,IT_Avail,IT_Open,IT_OpenAvail",12.0,84.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,84.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,84.0,84.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83515A-21/3PK,HANOVER,"Stock_Total,Stock_Avail,Stock_Open,Stock_OpenAvail,IT_Total,IT_Avail,IT_Open,IT_OpenAvail",3.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83516-22,HANOVER,"Supply_Total,Supply_Avail,Supply_Open,Supply_OpenAvail,Stock_Total,Stock_Avail,Stock_Open,Stock_OpenAvail",12.0,129.416666,0.0,0.0,129.416666,0.0,0.0,0.0,0.0,129.416666,0.0,0.0,129.416666,129.416666,0.0,0.0,129.416666,0.0,0.0,0.0,0.0,129.416666,0.0,0.0,129.416666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,12.0,125.416666,0.0,0.0,125.416666,0.0,0.0,0.0,0.0,125.416666,0.0,0.0,125.416666,125.416666,0.0,0.0,125.416666,0.0,0.0,0.0,0.0,125.416666,0.0,0.0,125.416666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0
83518-24,HANOVER,"Supply_Alloc,Stock_Total,Stock_Avail,Stock_Alloc,Stock_AllocAvail,Stock_Open,Stock_OpenAvail,IT_Total,IT_Avail,IT_Open,IT_OpenAvail",12.0,74.0,1.0,1.0,73.0,12.75,0.0,0.0,12.75,61.25,1.0,1.0,60.25,14.0,1.0,1.0,13.0,12.75,0.0,0.0,12.75,1.25,1.0,1.0,0.25,0.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,74.0,1.0,1.0,73.0,-12.75,0.0,0.0,12.75,61.25,1.0,1.0,60.25,74.0,1.0,1.0,187.75,127.5,0.0,0.0,127.5,61.25,1.0,1.0,60.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
83521-20/6PK,HANOVER,"Supply_Total,Supply_Avail,Supply_Open,Supply_OpenAvail,Stock_Total,Stock_Avail,Stock_Open,Stock_OpenAvail",6.0,19.5,0.0,0.0,19.5,0.0,0.0,0.0,0.0,19.5,0.0,0.0,19.5,19.5,0.0,0.0,19.5,0.0,0.0,0.0,0.0,19.5,0.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,19.333333,0.0,0.0,19.333333,0.0,0.0,0.0,0.0,19.333333,0.0,0.0,19.333333,19.333333,0.0,0.0,19.333333,0.0,0.0,0.0,0.0,19.333333,0.0,0.0,19.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83521-21/6PK,HANOVER,"Stock_Total,Stock_Avail,Stock_Open,Stock_OpenAvail,IT_Total,IT_Avail,IT_Open,IT_OpenAvail",6.0,53.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,53.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,53.0,53.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83522-20S,HANOVER,"Supply_Alloc,Stock_Total,IT_Total,IT_Reserved",12.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,2.0,-2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83522-21/6PK,HANOVER,"Stock_Total,Stock_Avail,Stock_Open,Stock_OpenAvail,IT_Total,IT_Avail,IT_Open,IT_OpenAvail",6.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83523-21/6PK,HANOVER,"Stock_Total,Stock_Avail,Stock_Open,Stock_OpenAvail,IT_Total,IT_Avail,IT_Open,IT_OpenAvail",6.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
